,candidate_name,cycle,modeldate,pct_median_adjusted,state
98,George Bush,1988.0,11.0,53.860393625,North Dakota
99,George Bush,1988.0,9.0,42.88343299999999,Ohio
100,George Bush,1988.0,10.0,47.62662793548387,Ohio
101,George Bush,1988.0,11.0,50.248886875,Ohio
102,George Bush,1988.0,9.0,,Oklahoma
103,George Bush,1988.0,10.0,53.12908558333334,Oklahoma
104,George Bush,1988.0,11.0,56.270947625,Oklahoma
105,George Bush,1988.0,9.0,49.0243167,Oregon
106,George Bush,1988.0,10.0,49.63857680645162,Oregon
107,George Bush,1988.0,11.0,49.438532875,Oregon
108,George Bush,1988.0,9.0,,Pennsylvania
109,George Bush,1988.0,10.0,49.108155935483865,Pennsylvania
110,George Bush,1988.0,11.0,48.83536475,Pennsylvania
111,George Bush,1988.0,9.0,38.286048,Rhode Island
112,George Bush,1988.0,10.0,39.35903512903226,Rhode Island
113,George Bush,1988.0,11.0,40.826118750000006,Rhode Island
114,George Bush,1988.0,9.0,51.5754631,South Carolina
115,George Bush,1988.0,10.0,53.859530387096775,South Carolina
116,George Bush,1988.0,11.0,56.40803975,South Carolina
117,George Bush,1988.0,9.0,,South Dakota
118,George Bush,1988.0,10.0,46.20524462962962,South Dakota
119,George Bush,1988.0,11.0,46.87260325,South Dakota
120,George Bush,1988.0,9.0,,Tennessee
121,George Bush,1988.0,10.0,47.83102231034484,Tennessee
122,George Bush,1988.0,11.0,51.641748,Tennessee
123,George Bush,1988.0,9.0,49.910516799999996,Texas
124,George Bush,1988.0,10.0,53.66280974193549,Texas
125,George Bush,1988.0,11.0,53.78981375000001,Texas
126,George Bush,1988.0,9.0,60.12578833333333,Utah
127,George Bush,1988.0,10.0,62.44440538709678,Utah
128,George Bush,1988.0,11.0,65.552327375,Utah
129,George Bush,1988.0,9.0,42.26713496551724,Vermont
130,George Bush,1988.0,10.0,44.225600193548395,Vermont
131,George Bush,1988.0,11.0,45.97584425,Vermont
132,George Bush,1988.0,9.0,53.1171392,Virginia
133,George Bush,1988.0,10.0,53.786965225806455,Virginia
134,George Bush,1988.0,11.0,55.162765500000006,Virginia
135,George Bush,1988.0,9.0,39.81210840000001,Washington
136,George Bush,1988.0,10.0,42.80077558064517,Washington
137,George Bush,1988.0,11.0,47.87307799999999,Washington
138,George Bush,1988.0,9.0,35.19937450000001,West Virginia
139,George Bush,1988.0,10.0,36.08074277419355,West Virginia
140,George Bush,1988.0,11.0,37.0754005,West Virginia
141,George Bush,1988.0,9.0,39.4940501,Wisconsin
142,George Bush,1988.0,10.0,43.25898983870969,Wisconsin
143,George Bush,1988.0,11.0,47.65827000000001,Wisconsin
144,George Bush,1988.0,9.0,44.4806035,Wyoming
145,George Bush,1988.0,10.0,50.10322170967743,Wyoming
146,George Bush,1988.0,11.0,57.58408387500001,Wyoming
147,Bill Clinton,1992.0,9.0,43.97645806666666,Alabama
148,Bill Clinton,1992.0,10.0,42.9746695483871,Alabama
149,Bill Clinton,1992.0,11.0,38.69823233333333,Alabama
150,George Bush,1992.0,9.0,44.86585676666667,Alabama
151,George Bush,1992.0,10.0,42.17550912903226,Alabama
152,George Bush,1992.0,11.0,41.95679466666667,Alabama
153,Bill Clinton,1992.0,9.0,39.38867723333333,Alaska
154,Bill Clinton,1992.0,10.0,36.83225809677419,Alaska
155,Bill Clinton,1992.0,11.0,33.859977,Alaska
156,George Bush,1992.0,9.0,38.7794033,Alaska
157,George Bush,1992.0,10.0,34.126050870967745,Alaska
158,George Bush,1992.0,11.0,33.78824766666667,Alaska
159,Bill Clinton,1992.0,9.0,37.134847633333344,Arizona
160,Bill Clinton,1992.0,10.0,35.005571,Arizona
161,Bill Clinton,1992.0,11.0,32.83968533333333,Arizona
162,George Bush,1992.0,9.0,32.97538493333334,Arizona
163,George Bush,1992.0,10.0,30.934907806451623,Arizona
164,George Bush,1992.0,11.0,33.539823000000005,Arizona
165,Bill Clinton,1992.0,9.0,57.52858116666667,Arkansas
166,Bill Clinton,1992.0,10.0,55.349014354838715,Arkansas
167,Bill Clinton,1992.0,11.0,52.91720733333333,Arkansas
168,George Bush,1992.0,9.0,32.59210826666667,Arkansas
169,George Bush,1992.0,10.0,30.246205258064517,Arkansas
170,George Bush,1992.0,11.0,30.54492733333333,Arkansas
171,Bill Clinton,1992.0,9.0,48.09808640000001,California
172,Bill Clinton,1992.0,10.0,49.31429703225806,California
173,Bill Clinton,1992.0,11.0,47.08772166666666,California
174,George Bush,1992.0,9.0,33.91210343333334,California
175,George Bush,1992.0,10.0,30.61467819354839,California
176,George Bush,1992.0,11.0,31.36069933333333,California
177,Bill Clinton,1992.0,9.0,42.4084749,Colorado
178,Bill Clinton,1992.0,10.0,39.76629909677419,Colorado
179,Bill Clinton,1992.0,11.0,39.02624400000001,Colorado
180,George Bush,1992.0,9.0,37.68147996666666,Colorado
181,George Bush,1992.0,10.0,34.63421461290322,Colorado
182,George Bush,1992.0,11.0,32.43428433333333,Colorado
183,Bill Clinton,1992.0,9.0,46.55472973333333,Connecticut
184,Bill Clinton,1992.0,10.0,44.888416387096775,Connecticut
185,Bill Clinton,1992.0,11.0,41.43925266666667,Connecticut
186,George Bush,1992.0,9.0,37.48795486666667,Connecticut
187,George Bush,1992.0,10.0,33.80341419354839,Connecticut
188,George Bush,1992.0,11.0,33.094086000000004,Connecticut
189,Bill Clinton,1992.0,9.0,45.67927421428572,Delaware
190,Bill Clinton,1992.0,10.0,43.65070141935484,Delaware
191,Bill Clinton,1992.0,11.0,38.313722666666656,Delaware
192,George Bush,1992.0,9.0,31.573240642857147,Delaware
193,George Bush,1992.0,10.0,30.374098548387106,Delaware
194,George Bush,1992.0,11.0,32.055797999999996,Delaware
195,Bill Clinton,1992.0,9.0,38.79239506666667,Florida
196,Bill Clinton,1992.0,10.0,38.66822461290322,Florida
197,Bill Clinton,1992.0,11.0,36.473831666666655,Florida
198,George Bush,1992.0,9.0,39.64292273333333,Florida
199,George Bush,1992.0,10.0,38.35677025806452,Florida
200,George Bush,1992.0,11.0,39.895828,Florida
201,Bill Clinton,1992.0,9.0,39.8764934,Georgia
202,Bill Clinton,1992.0,10.0,41.05656722580646,Georgia
203,Bill Clinton,1992.0,11.0,39.511030333333345,Georgia
204,George Bush,1992.0,9.0,38.27161750000001,Georgia
205,George Bush,1992.0,10.0,35.65134516129032,Georgia
