month_10,month_11,month_9,republican,Year,Rep_House_Prop,State,Result,rep_loyalty,popular_vote_percentage,density,RDI
56.38049242,56.6799825,53.95397697,1,1988,0.28571428600000004,Alabama,1,0.8,53.37,76.75722488220819,52087.05
33.29536265,36.28567588,31.82421097,0,1988,0.7142857140000001,Alabama,0,0.8,45.65,76.75722488220819,52087.05
42.97466955,38.69823233,43.97645807,0,1992,0.7142857140000001,Alabama,0,0.9,43.01,78.95902561852623,56035.35
42.17550913,41.95679467,44.86585677,1,1992,0.28571428600000004,Alabama,1,0.9,37.45,78.95902561852623,56035.35
40.76536329,40.9992002,40.51882757,0,1996,0.571428571,Alabama,0,1.0,49.23,81.84199683345096,60091.58999999999
45.41031419,46.6710146,45.73440977,1,1996,0.428571429,Alabama,1,1.0,40.72,81.84199683345096,60091.58999999999
36.68618794,34.99513143,35.3818719,0,2000,0.28571428600000004,Alabama,0,1.0,48.38,84.92785609369933,64078.92
52.5119631,53.11538986,51.69734297,1,2000,0.7142857140000001,Alabama,1,1.0,47.87,84.92785609369933,64078.92
57.09624371,56.8929845,56.02058633,1,2004,0.7142857140000001,Alabama,1,1.0,50.73,86.42635865936707,68482.42
33.82328003,35.458149,35.68196087,0,2004,0.28571428600000004,Alabama,0,1.0,48.27,86.42635865936707,68482.42
35.05534129,36.2757605,34.86474183,0,2008,0.28571428600000004,Alabama,0,1.0,52.93,90.00259428113613,72481.1
57.59336494,58.24331225,56.5582823,1,2008,0.7142857140000001,Alabama,1,1.0,45.66,90.00259428113613,72481.1
36.34847316,36.49490933,36.39183707,0,2012,0.28571428600000004,Alabama,0,1.0,51.06,91.896381359327,76659.70999999999
54.56547945,55.0637395,53.43538273,1,2012,0.7142857140000001,Alabama,1,1.0,47.2,91.896381359327,76659.70999999999
59.52888194,56.9036875,60.36121567,1,2016,0.857142857,Alabama,1,1.0,46.09,92.77034889266164,81027.54000000001
34.18388613,35.15813875,32.633709,0,2016,0.14285714300000002,Alabama,0,1.0,48.18000000000001,92.77034889266164,81027.54000000001
56.49819581,57.39972333,56.561969,1,2020,0.857142857,Alabama,1,1.0,46.525,93.63485493008793,85191.56
38.70217258,37.90825,39.103992,0,2020,0.14285714300000002,Alabama,0,1.0,52.46,93.63485493008793,85191.56
