month_10,month_11,month_9,republican,Year,Rep_House_Prop,State,Result,rep_loyalty,popular_vote_percentage,density,RDI,GDP
29.09992797,29.23472757,29.98453564,0,2000,0.0,Wyoming,0,1.0,48.38,5.053262180784722,8155.729999999999,16038.85
59.68499061,61.311713,58.45731743,1,2000,1.0,Wyoming,1,1.0,47.87,5.053262180784722,8155.729999999999,16038.85
33.93647003,33.63503425,31.83464050000001,0,2008,0.0,Wyoming,0,1.0,52.93,5.582234353595453,9154.98,18277.1
58.82812939,60.276109999999996,60.14847260000001,1,2008,1.0,Wyoming,1,1.0,45.66,5.582234353595453,9154.98,18277.1
57.32047677,60.28322375,57.67812767,1,2016,1.0,Wyoming,1,1.0,46.09,5.985616144267926,10109.96,21304.44
21.30923065,22.211772500000002,20.76469767,0,2016,0.0,Wyoming,0,1.0,48.18000000000001,5.985616144267926,10109.96,21304.44
66.20989966,62.336909999999996,66.2262782,1,2020,1.0,Wyoming,1,1.0,46.525,5.796734752295079,10593.19,23980.239999999998
29.37502276,30.84256667,32.272552000000005,0,2020,0.0,Wyoming,0,1.0,52.46,5.796734752295079,10593.19,23980.239999999998
